dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
2011-01-09,Spring,2011,Jan,20,0,Sunday,Clear,0.14,0.1212,46.0,0.2537,0,38,38,weekend,Ideal
2011-01-09,Spring,2011,Jan,21,0,Sunday,Clear,0.14,0.1061,46.0,0.4179,1,19,20,weekend,Ideal
2011-01-09,Spring,2011,Jan,22,0,Sunday,Clear,0.14,0.1212,46.0,0.2985,5,10,15,weekend,Ideal
2011-01-09,Spring,2011,Jan,23,0,Sunday,Clear,0.12,0.1364,50.0,0.19399999999999998,0,6,6,weekend,Ideal
2011-01-10,Spring,2011,Jan,0,0,Monday,Clear,0.12,0.1212,50.0,0.2836,2,3,5,workingday,Ideal
2011-01-10,Spring,2011,Jan,1,0,Monday,Clear,0.12,0.1212,50.0,0.2836,1,0,1,workingday,Ideal
2011-01-10,Spring,2011,Jan,2,0,Monday,Clear,0.12,0.1212,50.0,0.2239,0,3,3,workingday,Ideal
2011-01-10,Spring,2011,Jan,3,0,Monday,Clear,0.12,0.1212,50.0,0.2239,0,1,1,workingday,Ideal
2011-01-10,Spring,2011,Jan,4,0,Monday,Clear,0.1,0.1212,54.0,0.1343,1,2,3,workingday,Ideal
2011-01-10,Spring,2011,Jan,5,0,Monday,Clear,0.1,0.1061,54.0,0.2537,0,3,3,workingday,Ideal
2011-01-10,Spring,2011,Jan,6,0,Monday,Clear,0.12,0.1212,50.0,0.2836,0,31,31,workingday,Ideal
2011-01-10,Spring,2011,Jan,7,0,Monday,Clear,0.12,0.1212,50.0,0.2239,2,75,77,workingday,Ideal
2011-01-10,Spring,2011,Jan,8,0,Monday,Misty,0.12,0.1212,50.0,0.2836,4,184,188,workingday,Ideal
2011-01-10,Spring,2011,Jan,9,0,Monday,Misty,0.14,0.1212,50.0,0.2537,2,92,94,workingday,Ideal
2011-01-10,Spring,2011,Jan,10,0,Monday,Misty,0.14,0.1212,50.0,0.2985,0,31,31,workingday,Ideal
2011-01-10,Spring,2011,Jan,11,0,Monday,Misty,0.16,0.1364,47.0,0.2836,2,28,30,workingday,Ideal
2011-01-10,Spring,2011,Jan,12,0,Monday,Misty,0.2,0.1818,40.0,0.2836,5,47,52,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,13,0,Monday,Misty,0.2,0.1818,40.0,0.2836,4,50,54,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,14,0,Monday,Misty,0.2,0.19699999999999998,40.0,0.2239,0,47,47,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,15,0,Monday,Misty,0.2,0.19699999999999998,40.0,0.2239,2,43,45,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,16,0,Monday,Clear,0.2,0.2121,40.0,0.1343,4,70,74,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,17,0,Monday,Clear,0.2,0.2273,40.0,0.1045,4,174,178,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,18,0,Monday,Clear,0.2,0.19699999999999998,40.0,0.2239,1,154,155,workingday,Terlalu kering
2011-01-10,Spring,2011,Jan,19,0,Monday,Clear,0.16,0.1667,47.0,0.1642,3,92,95,workingday,Ideal
2011-01-10,Spring,2011,Jan,20,0,Monday,Clear,0.16,0.1667,50.0,0.1642,1,73,74,workingday,Ideal
2011-01-10,Spring,2011,Jan,21,0,Monday,Clear,0.14,0.1364,59.0,0.19399999999999998,1,37,38,workingday,Ideal
2011-01-10,Spring,2011,Jan,22,0,Monday,Clear,0.14,0.1515,59.0,0.1642,2,22,24,workingday,Ideal
2011-01-10,Spring,2011,Jan,23,0,Monday,Clear,0.14,0.1515,59.0,0.1642,0,18,18,workingday,Ideal
2011-01-11,Spring,2011,Jan,0,0,Monday,Clear,0.14,0.1667,59.0,0.1045,2,10,12,workingday,Ideal
2011-01-11,Spring,2011,Jan,1,0,Monday,Clear,0.14,0.1515,59.0,0.1642,0,3,3,workingday,Ideal
2011-01-11,Spring,2011,Jan,2,0,Monday,Misty,0.16,0.1515,55.00000000000001,0.19399999999999998,0,3,3,workingday,Ideal
2011-01-11,Spring,2011,Jan,5,0,Monday,Misty,0.16,0.1818,55.00000000000001,0.1343,0,6,6,workingday,Ideal
2011-01-11,Spring,2011,Jan,6,0,Monday,Misty,0.16,0.1818,55.00000000000001,0.1343,0,27,27,workingday,Ideal
2011-01-11,Spring,2011,Jan,7,0,Monday,Misty,0.16,0.2273,55.00000000000001,0.0,2,97,99,workingday,Ideal
2011-01-11,Spring,2011,Jan,8,0,Monday,Misty,0.18,0.2121,51.0,0.0896,3,214,217,workingday,Ideal
2011-01-11,Spring,2011,Jan,9,0,Monday,Misty,0.18,0.19699999999999998,51.0,0.1642,3,127,130,workingday,Ideal
2011-01-11,Spring,2011,Jan,10,0,Monday,Misty,0.2,0.2121,51.0,0.1642,3,51,54,workingday,Ideal
2011-01-11,Spring,2011,Jan,11,0,Monday,Misty,0.2,0.2121,47.0,0.1343,4,31,35,workingday,Ideal
2011-01-11,Spring,2011,Jan,12,0,Monday,Misty,0.2,0.2273,51.0,0.1045,2,55,57,workingday,Ideal
2011-01-11,Spring,2011,Jan,13,0,Monday,Misty,0.2,0.2273,59.0,0.0896,6,46,52,workingday,Ideal
2011-01-11,Spring,2011,Jan,14,0,Monday,Misty,0.2,0.2273,59.0,0.0896,3,60,63,workingday,Ideal
2011-01-11,Spring,2011,Jan,15,0,Monday,Misty,0.16,0.19699999999999998,80.0,0.0896,2,45,47,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,16,0,Monday,Misty,0.16,0.1515,86.0,0.2239,4,72,76,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,17,0,Monday,Misty,0.16,0.1515,86.0,0.2239,6,130,136,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,18,0,Monday,Light_rainsnow,0.16,0.1818,93.0,0.1045,1,94,95,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,19,0,Monday,Light_rainsnow,0.16,0.2273,93.0,0.0,0,51,51,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,20,0,Monday,Light_rainsnow,0.16,0.1515,93.0,0.19399999999999998,0,32,32,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,21,0,Monday,Light_rainsnow,0.16,0.19699999999999998,86.0,0.0896,0,20,20,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,22,0,Monday,Light_rainsnow,0.16,0.1818,93.0,0.1045,1,28,29,workingday,Terlalu Lembab
2011-01-11,Spring,2011,Jan,23,0,Monday,Light_rainsnow,0.16,0.19699999999999998,93.0,0.0896,1,18,19,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,0,0,Monday,Misty,0.16,0.19699999999999998,86.0,0.0896,0,7,7,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,1,0,Monday,Misty,0.16,0.1818,86.0,0.1045,0,6,6,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,2,0,Monday,Clear,0.14,0.1515,86.0,0.1343,0,1,1,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,5,0,Monday,Clear,0.14,0.1515,86.0,0.1642,0,5,5,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,6,0,Monday,Clear,0.12,0.1515,93.0,0.1343,0,16,16,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,7,0,Monday,Clear,0.14,0.1515,69.0,0.1343,0,54,54,workingday,Terlalu Lembab
2011-01-12,Spring,2011,Jan,8,0,Monday,Clear,0.16,0.1667,59.0,0.1642,3,125,128,workingday,Ideal
2011-01-12,Spring,2011,Jan,9,0,Monday,Clear,0.16,0.1364,59.0,0.3284,3,78,81,workingday,Ideal
2011-01-12,Spring,2011,Jan,10,0,Monday,Clear,0.18,0.1818,55.00000000000001,0.2239,0,39,39,workingday,Ideal
2011-01-12,Spring,2011,Jan,11,0,Monday,Clear,0.2,0.1818,51.0,0.3881,3,32,35,workingday,Ideal
2011-01-12,Spring,2011,Jan,12,0,Monday,Clear,0.2,0.1515,47.0,0.5821,3,52,55,workingday,Ideal
2011-01-12,Spring,2011,Jan,13,0,Monday,Clear,0.22,0.19699999999999998,44.0,0.3582,0,49,49,workingday,Terlalu kering
2011-01-12,Spring,2011,Jan,14,0,Monday,Clear,0.2,0.1818,47.0,0.3284,0,44,44,workingday,Ideal
2011-01-12,Spring,2011,Jan,15,0,Monday,Clear,0.2,0.1667,47.0,0.4179,1,48,49,workingday,Ideal
2011-01-12,Spring,2011,Jan,16,0,Monday,Clear,0.22,0.19699999999999998,44.0,0.3284,5,63,68,workingday,Terlalu kering
2011-01-12,Spring,2011,Jan,17,0,Monday,Clear,0.2,0.1818,47.0,0.3582,0,139,139,workingday,Ideal
2011-01-12,Spring,2011,Jan,18,0,Monday,Clear,0.2,0.1515,47.0,0.5224,2,135,137,workingday,Ideal
2011-01-12,Spring,2011,Jan,19,0,Monday,Clear,0.18,0.1515,47.0,0.4179,1,82,83,workingday,Ideal
2011-01-12,Spring,2011,Jan,20,0,Monday,Clear,0.16,0.1364,50.0,0.3284,2,54,56,workingday,Ideal
2011-01-12,Spring,2011,Jan,21,0,Monday,Clear,0.16,0.1364,55.00000000000001,0.3284,0,57,57,workingday,Ideal
2011-01-12,Spring,2011,Jan,22,0,Monday,Clear,0.16,0.1212,55.00000000000001,0.4478,1,32,33,workingday,Ideal
2011-01-12,Spring,2011,Jan,23,0,Monday,Clear,0.14,0.1061,59.0,0.4179,1,19,20,workingday,Ideal
2011-01-13,Spring,2011,Jan,0,0,Monday,Clear,0.14,0.1212,59.0,0.2836,1,6,7,workingday,Ideal
2011-01-13,Spring,2011,Jan,1,0,Monday,Clear,0.14,0.1212,50.0,0.2836,0,2,2,workingday,Ideal
2011-01-13,Spring,2011,Jan,2,0,Monday,Clear,0.14,0.1212,50.0,0.3582,0,2,2,workingday,Ideal
2011-01-13,Spring,2011,Jan,3,0,Monday,Clear,0.14,0.1212,50.0,0.3284,0,3,3,workingday,Ideal
2011-01-13,Spring,2011,Jan,4,0,Monday,Clear,0.14,0.1212,50.0,0.2537,0,4,4,workingday,Ideal
2011-01-13,Spring,2011,Jan,5,0,Monday,Clear,0.14,0.1212,50.0,0.2985,0,3,3,workingday,Ideal
2011-01-13,Spring,2011,Jan,6,0,Monday,Clear,0.12,0.1515,54.0,0.1343,0,28,28,workingday,Ideal
2011-01-13,Spring,2011,Jan,7,0,Monday,Clear,0.12,0.1515,54.0,0.1343,0,72,72,workingday,Ideal
2011-01-13,Spring,2011,Jan,8,0,Monday,Clear,0.14,0.1364,50.0,0.19399999999999998,5,197,202,workingday,Ideal
2011-01-13,Spring,2011,Jan,9,0,Monday,Clear,0.14,0.1212,50.0,0.3284,2,137,139,workingday,Ideal
2011-01-13,Spring,2011,Jan,10,0,Monday,Misty,0.16,0.1364,50.0,0.3582,2,36,38,workingday,Ideal
2011-01-13,Spring,2011,Jan,11,0,Monday,Misty,0.2,0.1667,44.0,0.4478,4,33,37,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,12,0,Monday,Clear,0.2,0.1667,44.0,0.4179,3,49,52,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,13,0,Monday,Clear,0.22,0.19699999999999998,41.0,0.4478,2,81,83,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,14,0,Monday,Clear,0.22,0.19699999999999998,41.0,0.3881,3,39,42,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,15,0,Monday,Clear,0.24,0.2121,38.0,0.2985,5,55,60,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,16,0,Monday,Clear,0.24,0.2121,38.0,0.3582,2,76,78,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,17,0,Monday,Clear,0.2,0.1818,40.0,0.2836,4,158,162,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,18,0,Monday,Clear,0.2,0.1818,40.0,0.3284,3,141,144,workingday,Terlalu kering
2011-01-13,Spring,2011,Jan,19,0,Monday,Clear,0.16,0.1515,47.0,0.2537,1,98,99,workingday,Ideal
2011-01-13,Spring,2011,Jan,20,0,Monday,Clear,0.16,0.1515,47.0,0.2239,0,64,64,workingday,Ideal
2011-01-13,Spring,2011,Jan,21,0,Monday,Clear,0.14,0.1212,46.0,0.2985,0,40,40,workingday,Ideal
2011-01-13,Spring,2011,Jan,22,0,Monday,Clear,0.14,0.1212,46.0,0.3284,0,30,30,workingday,Ideal
2011-01-13,Spring,2011,Jan,23,0,Monday,Clear,0.12,0.1364,50.0,0.19399999999999998,1,14,15,workingday,Ideal
2011-01-14,Spring,2011,Jan,0,0,Monday,Clear,0.12,0.1364,50.0,0.19399999999999998,0,14,14,workingday,Ideal
2011-01-14,Spring,2011,Jan,1,0,Monday,Clear,0.1,0.1212,54.0,0.1642,0,5,5,workingday,Ideal
2011-01-14,Spring,2011,Jan,2,0,Monday,Clear,0.1,0.1212,54.0,0.1343,0,1,1,workingday,Ideal
2011-01-14,Spring,2011,Jan,3,0,Monday,Clear,0.1,0.1364,54.0,0.1045,0,1,1,workingday,Ideal
2011-01-14,Spring,2011,Jan,5,0,Monday,Clear,0.1,0.1364,54.0,0.0896,0,8,8,workingday,Ideal
2011-01-14,Spring,2011,Jan,6,0,Monday,Clear,0.1,0.1818,54.0,0.0,0,17,17,workingday,Ideal
2011-01-14,Spring,2011,Jan,7,0,Monday,Clear,0.1,0.1212,74.0,0.1642,0,70,70,workingday,Terlalu Lembab
2011-01-14,Spring,2011,Jan,8,0,Monday,Clear,0.12,0.1667,68.0,0.0,2,156,158,workingday,Terlalu Lembab
2011-01-14,Spring,2011,Jan,9,0,Monday,Clear,0.14,0.1515,69.0,0.1343,0,117,117,workingday,Terlalu Lembab
2011-01-14,Spring,2011,Jan,10,0,Monday,Clear,0.18,0.1818,55.00000000000001,0.19399999999999998,4,40,44,workingday,Ideal
2011-01-14,Spring,2011,Jan,11,0,Monday,Clear,0.18,0.1667,51.0,0.2836,6,47,53,workingday,Ideal
2011-01-14,Spring,2011,Jan,12,0,Monday,Clear,0.2,0.19699999999999998,44.0,0.2537,2,59,61,workingday,Terlalu kering
2011-01-14,Spring,2011,Jan,13,0,Monday,Clear,0.22,0.19699999999999998,37.0,0.3881,4,73,77,workingday,Terlalu kering
2011-01-14,Spring,2011,Jan,14,0,Monday,Clear,0.22,0.2121,41.0,0.2836,5,59,64,workingday,Terlalu kering
2011-01-14,Spring,2011,Jan,15,0,Monday,Clear,0.24,0.2424,38.0,0.1642,9,59,68,workingday,Terlalu kering
2011-01-14,Spring,2011,Jan,16,0,Monday,Clear,0.22,0.2424,41.0,0.1045,3,87,90,workingday,Terlalu kering
2011-01-14,Spring,2011,Jan,17,0,Monday,Clear,0.22,0.2273,41.0,0.1642,4,155,159,workingday,Terlalu kering
2011-01-14,Spring,2011,Jan,18,0,Monday,Clear,0.2,0.2576,47.0,0.0,5,134,139,workingday,Ideal
2011-01-14,Spring,2011,Jan,19,0,Monday,Clear,0.16,0.19699999999999998,59.0,0.0896,3,89,92,workingday,Ideal
2011-01-14,Spring,2011,Jan,20,0,Monday,Clear,0.18,0.2424,59.0,0.0,0,68,68,workingday,Ideal
2011-01-14,Spring,2011,Jan,21,0,Monday,Clear,0.16,0.2273,69.0,0.0,4,48,52,workingday,Terlalu Lembab
2011-01-14,Spring,2011,Jan,22,0,Monday,Misty,0.16,0.2273,69.0,0.0,2,34,36,workingday,Terlalu Lembab
2011-01-14,Spring,2011,Jan,23,0,Monday,Misty,0.18,0.2424,55.00000000000001,0.0,1,26,27,workingday,Ideal
2011-01-15,Spring,2011,Jan,0,0,Sunday,Clear,0.18,0.2424,55.00000000000001,0.0,3,25,28,weekend,Ideal
2011-01-15,Spring,2011,Jan,1,0,Sunday,Misty,0.16,0.19699999999999998,59.0,0.0896,2,18,20,weekend,Ideal
2011-01-15,Spring,2011,Jan,2,0,Sunday,Misty,0.16,0.19699999999999998,59.0,0.0896,0,12,12,weekend,Ideal
2011-01-15,Spring,2011,Jan,3,0,Sunday,Misty,0.16,0.2273,59.0,0.0,1,7,8,weekend,Ideal
2011-01-15,Spring,2011,Jan,4,0,Sunday,Misty,0.16,0.2273,59.0,0.0,0,5,5,weekend,Ideal
2011-01-15,Spring,2011,Jan,5,0,Sunday,Clear,0.16,0.2273,59.0,0.0,0,1,1,weekend,Ideal
2011-01-15,Spring,2011,Jan,6,0,Sunday,Clear,0.14,0.1667,63.0,0.1045,1,2,3,weekend,Ideal
2011-01-15,Spring,2011,Jan,7,0,Sunday,Clear,0.14,0.2121,63.0,0.0,1,9,10,weekend,Ideal
2011-01-15,Spring,2011,Jan,8,0,Sunday,Clear,0.14,0.1515,63.0,0.1343,1,22,23,weekend,Ideal
2011-01-15,Spring,2011,Jan,9,0,Sunday,Clear,0.16,0.1818,64.0,0.1343,2,31,33,weekend,Ideal
2011-01-15,Spring,2011,Jan,10,0,Sunday,Clear,0.18,0.19699999999999998,59.0,0.1642,2,57,59,weekend,Ideal
2011-01-15,Spring,2011,Jan,11,0,Sunday,Clear,0.2,0.19699999999999998,55.00000000000001,0.2239,18,54,72,weekend,Ideal
2011-01-15,Spring,2011,Jan,12,0,Sunday,Clear,0.24,0.2273,48.0,0.2239,15,74,89,weekend,Ideal
2011-01-15,Spring,2011,Jan,13,0,Sunday,Clear,0.28,0.2576,38.0,0.2985,21,80,101,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,14,0,Sunday,Clear,0.3,0.2879,39.0,0.2836,26,92,118,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,15,0,Sunday,Misty,0.32,0.3182,36.0,0.19399999999999998,21,108,129,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,16,0,Sunday,Misty,0.34,0.3333,34.0,0.19399999999999998,33,95,128,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,17,0,Sunday,Misty,0.32,0.303,36.0,0.2836,29,54,83,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,18,0,Sunday,Misty,0.3,0.2879,45.0,0.2537,15,69,84,weekend,Ideal
2011-01-15,Spring,2011,Jan,19,0,Sunday,Misty,0.32,0.303,39.0,0.2537,14,60,74,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,20,0,Sunday,Misty,0.32,0.303,39.0,0.2537,6,35,41,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,21,0,Sunday,Misty,0.32,0.303,39.0,0.2239,6,51,57,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,22,0,Sunday,Misty,0.3,0.3182,42.0,0.1045,0,26,26,weekend,Terlalu kering
2011-01-15,Spring,2011,Jan,23,0,Sunday,Clear,0.3,0.2879,45.0,0.2836,5,39,44,weekend,Ideal
2011-01-16,Spring,2011,Jan,0,0,Sunday,Clear,0.26,0.303,56.00000000000001,0.0,6,33,39,weekend,Ideal
2011-01-16,Spring,2011,Jan,1,0,Sunday,Clear,0.26,0.2727,56.00000000000001,0.1343,4,19,23,weekend,Ideal
2011-01-16,Spring,2011,Jan,2,0,Sunday,Clear,0.26,0.2879,56.00000000000001,0.0896,3,13,16,weekend,Ideal
2011-01-16,Spring,2011,Jan,3,0,Sunday,Clear,0.22,0.2727,69.0,0.0,9,6,15,weekend,Terlalu Lembab
2011-01-16,Spring,2011,Jan,4,0,Sunday,Clear,0.26,0.2576,56.00000000000001,0.1642,0,1,1,weekend,Ideal
2011-01-16,Spring,2011,Jan,5,0,Sunday,Misty,0.26,0.2576,56.00000000000001,0.1642,1,1,2,weekend,Ideal
2011-01-16,Spring,2011,Jan,6,0,Sunday,Misty,0.26,0.2576,56.00000000000001,0.1642,0,1,1,weekend,Ideal
2011-01-16,Spring,2011,Jan,7,0,Sunday,Misty,0.24,0.2121,56.00000000000001,0.2985,0,3,3,weekend,Ideal
2011-01-16,Spring,2011,Jan,8,0,Sunday,Clear,0.22,0.2121,55.00000000000001,0.2836,0,18,18,weekend,Ideal
2011-01-16,Spring,2011,Jan,9,0,Sunday,Clear,0.22,0.2121,51.0,0.2537,3,29,32,weekend,Ideal
2011-01-16,Spring,2011,Jan,10,0,Sunday,Clear,0.22,0.2121,51.0,0.2836,8,71,79,weekend,Ideal
2011-01-16,Spring,2011,Jan,11,0,Sunday,Clear,0.24,0.2273,44.0,0.2537,23,70,93,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,12,0,Sunday,Clear,0.24,0.2121,41.0,0.2836,29,75,104,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,13,0,Sunday,Clear,0.26,0.2273,35.0,0.2985,23,95,118,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,14,0,Sunday,Clear,0.28,0.2727,36.0,0.2537,22,69,91,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,15,0,Sunday,Clear,0.26,0.2424,38.0,0.2537,35,78,113,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,16,0,Sunday,Clear,0.24,0.2273,38.0,0.2239,22,77,99,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,17,0,Sunday,Clear,0.22,0.2121,37.0,0.2537,23,82,105,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,18,0,Sunday,Clear,0.2,0.2121,40.0,0.1642,11,56,67,weekend,Terlalu kering
2011-01-16,Spring,2011,Jan,19,0,Sunday,Clear,0.18,0.19699999999999998,47.0,0.1343,14,47,61,weekend,Ideal
2011-01-16,Spring,2011,Jan,20,0,Sunday,Clear,0.18,0.19699999999999998,47.0,0.1642,7,50,57,weekend,Ideal
2011-01-16,Spring,2011,Jan,21,0,Sunday,Clear,0.18,0.19699999999999998,51.0,0.1642,6,22,28,weekend,Ideal
2011-01-16,Spring,2011,Jan,22,0,Sunday,Misty,0.2,0.2121,49.0,0.1343,2,19,21,weekend,Ideal
2011-01-16,Spring,2011,Jan,23,0,Sunday,Misty,0.2,0.2273,40.0,0.1045,0,18,18,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,0,1,Sunday,Misty,0.2,0.19699999999999998,47.0,0.2239,1,16,17,weekend,Ideal
2011-01-17,Spring,2011,Jan,1,1,Sunday,Misty,0.2,0.19699999999999998,44.0,0.19399999999999998,1,15,16,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,2,1,Sunday,Misty,0.18,0.1667,43.0,0.2537,0,8,8,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,3,1,Sunday,Misty,0.18,0.1818,43.0,0.19399999999999998,0,2,2,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,4,1,Sunday,Misty,0.18,0.19699999999999998,43.0,0.1343,1,2,3,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,5,1,Sunday,Misty,0.18,0.19699999999999998,43.0,0.1642,0,1,1,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,6,1,Sunday,Misty,0.18,0.1818,43.0,0.19399999999999998,0,5,5,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,7,1,Sunday,Misty,0.16,0.1818,50.0,0.1343,4,9,13,weekend,Ideal
2011-01-17,Spring,2011,Jan,8,1,Sunday,Misty,0.16,0.1515,47.0,0.2239,3,30,33,weekend,Ideal
2011-01-17,Spring,2011,Jan,9,1,Sunday,Misty,0.16,0.1515,47.0,0.2239,8,39,47,weekend,Ideal
2011-01-17,Spring,2011,Jan,10,1,Sunday,Misty,0.16,0.1515,50.0,0.2537,7,50,57,weekend,Ideal
2011-01-17,Spring,2011,Jan,11,1,Sunday,Misty,0.16,0.1515,55.00000000000001,0.19399999999999998,9,55,64,weekend,Ideal
2011-01-17,Spring,2011,Jan,12,1,Sunday,Misty,0.18,0.19699999999999998,47.0,0.1343,10,70,80,weekend,Ideal
2011-01-17,Spring,2011,Jan,13,1,Sunday,Misty,0.18,0.19699999999999998,47.0,0.1343,13,80,93,weekend,Ideal
2011-01-17,Spring,2011,Jan,14,1,Sunday,Misty,0.18,0.2121,43.0,0.1045,12,74,86,weekend,Terlalu kering
2011-01-17,Spring,2011,Jan,15,1,Sunday,Misty,0.2,0.2121,47.0,0.1642,21,72,93,weekend,Ideal
2011-01-17,Spring,2011,Jan,16,1,Sunday,Misty,0.2,0.2121,47.0,0.1642,6,76,82,weekend,Ideal
2011-01-17,Spring,2011,Jan,17,1,Sunday,Clear,0.2,0.19699999999999998,51.0,0.19399999999999998,4,67,71,weekend,Ideal
2011-01-17,Spring,2011,Jan,18,1,Sunday,Misty,0.18,0.1667,55.00000000000001,0.2537,7,85,92,weekend,Ideal
2011-01-17,Spring,2011,Jan,19,1,Sunday,Light_rainsnow,0.18,0.1818,59.0,0.19399999999999998,2,58,60,weekend,Ideal
2011-01-17,Spring,2011,Jan,20,1,Sunday,Light_rainsnow,0.16,0.1515,80.0,0.19399999999999998,4,29,33,weekend,Terlalu Lembab
2011-01-17,Spring,2011,Jan,21,1,Sunday,Light_rainsnow,0.16,0.1515,80.0,0.19399999999999998,3,24,27,weekend,Terlalu Lembab
2011-01-17,Spring,2011,Jan,22,1,Sunday,Light_rainsnow,0.14,0.1212,93.0,0.2537,0,13,13,weekend,Terlalu Lembab
2011-01-17,Spring,2011,Jan,23,1,Sunday,Light_rainsnow,0.16,0.1364,86.0,0.2836,1,3,4,weekend,Terlalu Lembab
2011-01-18,Spring,2011,Jan,12,0,Monday,Misty,0.2,0.1818,86.0,0.3284,0,3,3,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,13,0,Monday,Misty,0.2,0.19699999999999998,86.0,0.2239,0,22,22,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,14,0,Monday,Misty,0.22,0.2273,80.0,0.1642,2,26,28,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,15,0,Monday,Misty,0.22,0.2273,87.0,0.1642,3,32,35,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,16,0,Monday,Misty,0.22,0.2273,87.0,0.19399999999999998,0,61,61,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,17,0,Monday,Misty,0.22,0.2273,82.0,0.19399999999999998,1,124,125,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,18,0,Monday,Misty,0.22,0.2273,80.0,0.1642,1,132,133,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,19,0,Monday,Misty,0.22,0.2273,80.0,0.1343,1,98,99,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,20,0,Monday,Misty,0.22,0.2727,87.0,0.0,0,83,83,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,21,0,Monday,Misty,0.22,0.2424,93.0,0.1045,0,41,41,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,22,0,Monday,Misty,0.22,0.2576,93.0,0.0896,0,33,33,workingday,Terlalu Lembab
2011-01-18,Spring,2011,Jan,23,0,Monday,Misty,0.22,0.2727,93.0,0.0,1,19,20,workingday,Terlalu Lembab
2011-01-19,Spring,2011,Jan,0,0,Monday,Misty,0.22,0.2727,93.0,0.0,0,3,3,workingday,Terlalu Lembab
2011-01-19,Spring,2011,Jan,1,0,Monday,Light_rainsnow,0.22,0.2273,93.0,0.1343,1,6,7,workingday,Terlalu Lembab
2011-01-19,Spring,2011,Jan,2,0,Monday,Light_rainsnow,0.22,0.2273,93.0,0.1343,0,3,3,workingday,Terlalu Lembab
2011-01-19,Spring,2011,Jan,4,0,Monday,Light_rainsnow,0.22,0.2273,93.0,0.1343,1,1,2,workingday,Terlalu Lembab
2011-01-19,Spring,2011,Jan,5,0,Monday,Misty,0.22,0.2576,93.0,0.0896,0,7,7,workingday,Terlalu Lembab
2011-01-19,Spring,2011,Jan,6,0,Monday,Misty,0.22,0.2576,93.0,0.0896,0,32,32,workingday,Terlalu Lembab
